# OOD-PerceptionBench -- canonical route manifest
# bundle_version: v0.9
# binds_to: arXiv v1
# routes: 475
# generated_by: make_manifest.py (routes freeze)
# paths are relative to this file's directory; separator is a single TAB
path	sha256	category	scenario	level	base_route_id	prop_blueprint_id
pedestrian/dynamic_object_crossing/geometric_shift/route_24333_deliveryrobot.xml	72cf38c222f52435611e31103d0e6ba233ca241ece8d209ff5b5b7732442ff27	pedestrian	dynamic_object_crossing	geometric_shift	24333	walker.pedestrian.deliveryrobot
pedestrian/dynamic_object_crossing/geometric_shift/route_24333_wheelchair.xml	5029eba8d4b58e480732daa1c0b816582af710f862c550b01bb690c39213d0c3	pedestrian	dynamic_object_crossing	geometric_shift	24333	walker.pedestrian.wheelchair
pedestrian/dynamic_object_crossing/visual_shift/route_24211_astronaut.xml	daeb01bc21314c1698ca6594df0fc9358acb54f8c769ee8e9c594927bcbc0bc6	pedestrian	dynamic_object_crossing	visual_shift	24211	walker.pedestrian.astronaut
pedestrian/dynamic_object_crossing/visual_shift/route_24211_firefighter.xml	9280ab1c7b4a235dd52727a3cb011ae8c031ce494c7d9b683be67067d236f332	pedestrian	dynamic_object_crossing	visual_shift	24211	walker.pedestrian.firefighter
pedestrian/dynamic_object_crossing/visual_shift/route_24211_soldier.xml	12db4c96e0a3e07a4568ed740207e6913d18388764adc19418992bd8bec4fdda	pedestrian	dynamic_object_crossing	visual_shift	24211	walker.pedestrian.soldier
pedestrian/dynamic_object_crossing/visual_shift/route_24224_astronaut.xml	b1b5b4c10554fc39cedecb06cfd9582f4a9b1da9d5fe88a79badca656e35a83c	pedestrian	dynamic_object_crossing	visual_shift	24224	walker.pedestrian.astronaut
pedestrian/dynamic_object_crossing/visual_shift/route_24224_firefighter.xml	29e225365400ce69bfb2925679513d18e5359fe7d999ef3b522c78bfb21bd1f2	pedestrian	dynamic_object_crossing	visual_shift	24224	walker.pedestrian.firefighter
pedestrian/dynamic_object_crossing/visual_shift/route_24224_soldier.xml	845d9e45b39697d2edd69d642a1481eb50fefbb2952c37d40e79a0a36ab50800	pedestrian	dynamic_object_crossing	visual_shift	24224	walker.pedestrian.soldier
pedestrian/dynamic_object_crossing/visual_shift/route_24252_astronaut.xml	179a25e955c44fa031cb22f7a64981b7b09f19c2509dd7d338fd04d2f27d069c	pedestrian	dynamic_object_crossing	visual_shift	24252	walker.pedestrian.astronaut
pedestrian/dynamic_object_crossing/visual_shift/route_24252_firefighter.xml	e82f21747737ea27a1e2822ad2b3cdc23e883a122a9258b60ae24947891794a6	pedestrian	dynamic_object_crossing	visual_shift	24252	walker.pedestrian.firefighter
pedestrian/dynamic_object_crossing/visual_shift/route_24252_soldier.xml	fb8c8c1c270f52f9c5e0aff4bbe936c6b0c5b41f2a3f89c2e2034e9ac3d4db91	pedestrian	dynamic_object_crossing	visual_shift	24252	walker.pedestrian.soldier
pedestrian/dynamic_object_crossing/visual_shift/route_24333_astronaut.xml	29184b9f6080954a3a5a6fa584d7e90898a8399d4196c7ea7092b080b5d61819	pedestrian	dynamic_object_crossing	visual_shift	24333	walker.pedestrian.astronaut
pedestrian/dynamic_object_crossing/visual_shift/route_24333_firefighter.xml	ee99aae5178a8288e42c8e8e93fb93aa6fd3ddc5d8080453b813fd90c9af3d4f	pedestrian	dynamic_object_crossing	visual_shift	24333	walker.pedestrian.firefighter
pedestrian/dynamic_object_crossing/visual_shift/route_24333_soldier.xml	f7ed50d7a88a3c7198bc42cf3c4cd47090ea31e1c0c1d0aaf5c8b3abf37238c5	pedestrian	dynamic_object_crossing	visual_shift	24333	walker.pedestrian.soldier
pedestrian/parking_crossing_pedestrian/base/route_18252_0001.xml	9b38f6244e32799899c2d016fbac2d93d61f290fe82eda8bfdfc6e999c52cd2a	pedestrian	parking_crossing_pedestrian	base	18252	walker.pedestrian.0001
pedestrian/parking_crossing_pedestrian/base/route_18252_0014.xml	6ac3e932a052345889ecb98a2c6baa61296f54d06da9cc400a5f66ff672dfb96	pedestrian	parking_crossing_pedestrian	base	18252	walker.pedestrian.0014
pedestrian/parking_crossing_pedestrian/base/route_18252_0028.xml	e7e63d2b6c29809d5e65eaedcfea2fbcfea92a30184e8467625ac8b9a965fc65	pedestrian	parking_crossing_pedestrian	base	18252	walker.pedestrian.0028
pedestrian/parking_crossing_pedestrian/base/route_24206_0001.xml	4a713a9de1c0f9044d9ee7159c0da8a7637da3245ce8424d27db61f9a26e777b	pedestrian	parking_crossing_pedestrian	base	24206	walker.pedestrian.0001
pedestrian/parking_crossing_pedestrian/base/route_24206_0014.xml	2de0420e8ef8bb4c9710c662993007cd661e5d8a4d41aa768731d379c61b9b54	pedestrian	parking_crossing_pedestrian	base	24206	walker.pedestrian.0014
pedestrian/parking_crossing_pedestrian/base/route_24206_0028.xml	7f3c95765fd969de49819c1660d9a439de8f18e16e9ca851e7330caee24b73e2	pedestrian	parking_crossing_pedestrian	base	24206	walker.pedestrian.0028
pedestrian/parking_crossing_pedestrian/base/route_24294_0001.xml	64f8ad4bc24847a47a5f7e9b6081e565d687909d6ccd7f5b2a033c0f450d0f80	pedestrian	parking_crossing_pedestrian	base	24294	walker.pedestrian.0001
pedestrian/parking_crossing_pedestrian/base/route_24294_0014.xml	039517f09211a8da5bffd31afd35cb359b0f2b671f5a558449809ea28c6d3432	pedestrian	parking_crossing_pedestrian	base	24294	walker.pedestrian.0014
pedestrian/parking_crossing_pedestrian/base/route_24294_0028.xml	05c2e710d6aa9bf35436a45ad044408f014b8980aa2c8aefa4e8d4c73f7a6e60	pedestrian	parking_crossing_pedestrian	base	24294	walker.pedestrian.0028
pedestrian/parking_crossing_pedestrian/base/route_3248_0001.xml	9898bc57711cc50410d07b7f4fc1ac3a7a4f3768fc66b13ef1f148674784d97f	pedestrian	parking_crossing_pedestrian	base	3248	walker.pedestrian.0001
pedestrian/parking_crossing_pedestrian/base/route_3248_0014.xml	2ff0fd5f02be60a695c1118c2c57d74208c235d60e6fc4539959c54c5feb72c5	pedestrian	parking_crossing_pedestrian	base	3248	walker.pedestrian.0014
pedestrian/parking_crossing_pedestrian/base/route_3248_0028.xml	343348b47b659588c6e5a06ebcb7a84f216ec750fffb3125cb05acf9e5e06f56	pedestrian	parking_crossing_pedestrian	base	3248	walker.pedestrian.0028
pedestrian/parking_crossing_pedestrian/base/route_3255_0001.xml	aaaaad96bd06ea641d02f98a061fc3363e7bf8a6e293616d4e78af5bb2e4185d	pedestrian	parking_crossing_pedestrian	base	3255	walker.pedestrian.0001
pedestrian/parking_crossing_pedestrian/base/route_3255_0014.xml	1ceba54be1594df48af64eda98a01b548444b9674a88fe73d1058d50a01d5582	pedestrian	parking_crossing_pedestrian	base	3255	walker.pedestrian.0014
pedestrian/parking_crossing_pedestrian/base/route_3255_0028.xml	e23d7b68812717fd71231e41e6142fed252b8494b0ad69c5a0b3cf66c8445210	pedestrian	parking_crossing_pedestrian	base	3255	walker.pedestrian.0028
pedestrian/parking_crossing_pedestrian/geometric_shift/route_18252_boar.xml	d607a0601d1eeffe1b1a751758cf0ff4c30e80697b59952b0903a60a9ff892a0	pedestrian	parking_crossing_pedestrian	geometric_shift	18252	walker.pedestrian.boar
pedestrian/parking_crossing_pedestrian/geometric_shift/route_18252_deliveryrobot.xml	bef3080a2c4bc79338b29f7ee8e4461cdaf70ae7cd0f24178966d00fb2dc605f	pedestrian	parking_crossing_pedestrian	geometric_shift	18252	walker.pedestrian.deliveryrobot
pedestrian/parking_crossing_pedestrian/geometric_shift/route_18252_wheelchair.xml	92b36eb4574a4bf99cb4b3b26c1693fe078b852d8da3d343e2a13a849bc5cf03	pedestrian	parking_crossing_pedestrian	geometric_shift	18252	walker.pedestrian.wheelchair
pedestrian/parking_crossing_pedestrian/geometric_shift/route_24206_boar.xml	5d2c7c4d3b1057857fa2313a9e3ebef4d4fd8e7a902daffb4b0b954e81ae4e8b	pedestrian	parking_crossing_pedestrian	geometric_shift	24206	walker.pedestrian.boar
pedestrian/parking_crossing_pedestrian/geometric_shift/route_24206_deliveryrobot.xml	880f8fff3556cd97dcc5d74fac96204f6a5a254bb3b7b0e93391fe797ec2c725	pedestrian	parking_crossing_pedestrian	geometric_shift	24206	walker.pedestrian.deliveryrobot
pedestrian/parking_crossing_pedestrian/geometric_shift/route_24206_wheelchair.xml	b72f61e679f695f5f1355198a2719abcf52c8b7f6cb4a6966a14f8d006d5a30a	pedestrian	parking_crossing_pedestrian	geometric_shift	24206	walker.pedestrian.wheelchair
pedestrian/parking_crossing_pedestrian/geometric_shift/route_24294_boar.xml	9068f75712c0520f900f5c89e889a53f8b90fd8bf0f559ccc793575ccb7fa37d	pedestrian	parking_crossing_pedestrian	geometric_shift	24294	walker.pedestrian.boar
pedestrian/parking_crossing_pedestrian/geometric_shift/route_24294_deliveryrobot.xml	9af8b17cc6ace035d94288264d3063cd904fe7240e319be414499ea4dde59175	pedestrian	parking_crossing_pedestrian	geometric_shift	24294	walker.pedestrian.deliveryrobot
pedestrian/parking_crossing_pedestrian/geometric_shift/route_24294_wheelchair.xml	02248b659b64b21fc3db29e7aab097e865db3778b4f9d9e05e5d48138ff3719e	pedestrian	parking_crossing_pedestrian	geometric_shift	24294	walker.pedestrian.wheelchair
pedestrian/parking_crossing_pedestrian/geometric_shift/route_3248_boar.xml	33bb043c6faafb0bba4c77843a5758886579688bfaef4ffcb90e8f11b0745629	pedestrian	parking_crossing_pedestrian	geometric_shift	3248	walker.pedestrian.boar
pedestrian/parking_crossing_pedestrian/geometric_shift/route_3248_deliveryrobot.xml	b49abaf72082b9ced47300bec7ee02c4547f3821cb6984033848a03d0165599c	pedestrian	parking_crossing_pedestrian	geometric_shift	3248	walker.pedestrian.deliveryrobot
pedestrian/parking_crossing_pedestrian/geometric_shift/route_3248_wheelchair.xml	c2ab8251b18601c6fa615ad38334f6d71c837c7288ef38d114e48a7dbaeb3ec7	pedestrian	parking_crossing_pedestrian	geometric_shift	3248	walker.pedestrian.wheelchair
pedestrian/parking_crossing_pedestrian/geometric_shift/route_3255_boar.xml	d2f10af6a1e8c430003ba95020abbe0ac4461cfcb299c93e751c94db6987eacc	pedestrian	parking_crossing_pedestrian	geometric_shift	3255	walker.pedestrian.boar
pedestrian/parking_crossing_pedestrian/geometric_shift/route_3255_deliveryrobot.xml	39847f5d8fb6ca6d2dbab02589166a3d273683eb2bcdc9d860e45980eb42e3bd	pedestrian	parking_crossing_pedestrian	geometric_shift	3255	walker.pedestrian.deliveryrobot
pedestrian/parking_crossing_pedestrian/geometric_shift/route_3255_wheelchair.xml	92d77fb3300c96ec7f739b46443ab82e1a111ceacfa56c2a1280e9069bb2b689	pedestrian	parking_crossing_pedestrian	geometric_shift	3255	walker.pedestrian.wheelchair
pedestrian/parking_crossing_pedestrian/visual_shift/route_18252_astronaut.xml	a8eaf545180c6f1e7a7a02c3b4530d38d498b2291baffabb78bc1aac33775fc1	pedestrian	parking_crossing_pedestrian	visual_shift	18252	walker.pedestrian.astronaut
pedestrian/parking_crossing_pedestrian/visual_shift/route_18252_firefighter.xml	8a29abee77c3e60f591c0c4087d3268104e906cb0b101d7397f304b9d583129e	pedestrian	parking_crossing_pedestrian	visual_shift	18252	walker.pedestrian.firefighter
pedestrian/parking_crossing_pedestrian/visual_shift/route_18252_soldier.xml	6b479f77affa922715abaca1e0906ab890cc6c99cf43a83b39e85e6c81097d3a	pedestrian	parking_crossing_pedestrian	visual_shift	18252	walker.pedestrian.soldier
pedestrian/parking_crossing_pedestrian/visual_shift/route_24206_astronaut.xml	7e8deca9b28fb1d124f5787f48b04a9e5b106f271bc3b163c4bf367b96d512af	pedestrian	parking_crossing_pedestrian	visual_shift	24206	walker.pedestrian.astronaut
pedestrian/parking_crossing_pedestrian/visual_shift/route_24206_firefighter.xml	32dbdb69eb511824cc7f8e8f2688c793556407d2e98390c5c5e66825414831fc	pedestrian	parking_crossing_pedestrian	visual_shift	24206	walker.pedestrian.firefighter
pedestrian/parking_crossing_pedestrian/visual_shift/route_24206_soldier.xml	e9f7168c67ed78b4ee3816db977aa987afb8b5b32612b61f1387936194ef597d	pedestrian	parking_crossing_pedestrian	visual_shift	24206	walker.pedestrian.soldier
pedestrian/parking_crossing_pedestrian/visual_shift/route_24294_astronaut.xml	503702d38731be291210347ae2ce215ec1537acb28d81e35cfc964d03fa5f905	pedestrian	parking_crossing_pedestrian	visual_shift	24294	walker.pedestrian.astronaut
pedestrian/parking_crossing_pedestrian/visual_shift/route_24294_firefighter.xml	1e0e5ffe8665adb162050ea09f6ca7999013d2a4e9e24c88c2aef0c940762b6d	pedestrian	parking_crossing_pedestrian	visual_shift	24294	walker.pedestrian.firefighter
pedestrian/parking_crossing_pedestrian/visual_shift/route_24294_soldier.xml	c9f36295d27f4a03f7715ca132d3e9ec57d9cf9faa13afab6b377fa89b181b82	pedestrian	parking_crossing_pedestrian	visual_shift	24294	walker.pedestrian.soldier
pedestrian/parking_crossing_pedestrian/visual_shift/route_3248_astronaut.xml	edd57bba81a41369fafb9ff6f04f3e97c155cf9b8b3125289be2f647c97aab1f	pedestrian	parking_crossing_pedestrian	visual_shift	3248	walker.pedestrian.astronaut
pedestrian/parking_crossing_pedestrian/visual_shift/route_3248_firefighter.xml	5c4b2adeba7ef6700ca68c52acb90d50a177c3e768c8f4796a9eef81015a2aa3	pedestrian	parking_crossing_pedestrian	visual_shift	3248	walker.pedestrian.firefighter
pedestrian/parking_crossing_pedestrian/visual_shift/route_3248_soldier.xml	0d3e849c5e303258aee2819a5c638d095fb21bd245aa0ced133cc7630148cca3	pedestrian	parking_crossing_pedestrian	visual_shift	3248	walker.pedestrian.soldier
pedestrian/parking_crossing_pedestrian/visual_shift/route_3255_astronaut.xml	3b49a9d7e49d738394cc887f82d07fd5af0e333ab6352a4b7ec291716b65d1ba	pedestrian	parking_crossing_pedestrian	visual_shift	3255	walker.pedestrian.astronaut
pedestrian/parking_crossing_pedestrian/visual_shift/route_3255_firefighter.xml	cf0b3c9d598dbdedafb8da07ba911af31ebc5adafee88d9fd47f0ce28c1f7fdd	pedestrian	parking_crossing_pedestrian	visual_shift	3255	walker.pedestrian.firefighter
pedestrian/parking_crossing_pedestrian/visual_shift/route_3255_soldier.xml	8248f417d5104a31f255f60142d9a8ee193d0191eb4d230b321b1444d5788fba	pedestrian	parking_crossing_pedestrian	visual_shift	3255	walker.pedestrian.soldier
pedestrian/pedestrian_crossing/base/route_14194_0001.xml	5cf1a0579abc2f02c81277d4d084f2373a5661d446f35ca9962ad0a0b4a4e0da	pedestrian	pedestrian_crossing	base	14194	walker.pedestrian.0001
pedestrian/pedestrian_crossing/base/route_14194_0014.xml	16bbc5d12d229211e31b32c76d34b7422d4ef3ff91991a8f703dcd4e8ceeaddc	pedestrian	pedestrian_crossing	base	14194	walker.pedestrian.0014
pedestrian/pedestrian_crossing/base/route_14194_0028.xml	7bcb2cbc566c829e0113b780a902ff4759ea82abf63fe19ed5e2e7efb93e1048	pedestrian	pedestrian_crossing	base	14194	walker.pedestrian.0028
pedestrian/pedestrian_crossing/base/route_25863_0001.xml	77e7772c4cce763d24d470c1afda55d8c06ff5b1beb27dbe1417adca9a9a0946	pedestrian	pedestrian_crossing	base	25863	walker.pedestrian.0001
pedestrian/pedestrian_crossing/base/route_25863_0014.xml	548b7d3301c6d5fa5b43b7204363463b9b51471215af856284635c80e069a7b3	pedestrian	pedestrian_crossing	base	25863	walker.pedestrian.0014
pedestrian/pedestrian_crossing/base/route_25863_0028.xml	3dcb88b9d7c84f4ba0f9992096841cd40020b975b7b495dccdfbcc12496e8819	pedestrian	pedestrian_crossing	base	25863	walker.pedestrian.0028
pedestrian/pedestrian_crossing/base/route_27515_0001.xml	d0eddb6983d2070c1df330efd1556cf4f7fd14e1fad68ac00afe5fa4579dcdb7	pedestrian	pedestrian_crossing	base	27515	walker.pedestrian.0001
pedestrian/pedestrian_crossing/base/route_27515_0014.xml	daf42bc942f569e6e8511e28e32ba582aa36ee159194500371a30b9f2a6abf2a	pedestrian	pedestrian_crossing	base	27515	walker.pedestrian.0014
pedestrian/pedestrian_crossing/base/route_27515_0028.xml	f1ce024bca73a93881fbb3e77e16686b20493d83d11f9a3c57d32f097be2fcad	pedestrian	pedestrian_crossing	base	27515	walker.pedestrian.0028
pedestrian/pedestrian_crossing/base/route_27529_0001.xml	3d09dfd663b162ea3797ab020acd47f796066aeab1dbb291649307122bbaa398	pedestrian	pedestrian_crossing	base	27529	walker.pedestrian.0001
pedestrian/pedestrian_crossing/base/route_27529_0014.xml	4a6f6b7bcd69916ba034616c6dc284cfbf424d1e68e2465f89e1defc971714f7	pedestrian	pedestrian_crossing	base	27529	walker.pedestrian.0014
pedestrian/pedestrian_crossing/base/route_27529_0028.xml	af5e3c0863ebca2fc1b5e33d7779c25bdeb59496b353c64a596f771bb569faa7	pedestrian	pedestrian_crossing	base	27529	walker.pedestrian.0028
pedestrian/pedestrian_crossing/base/route_27582_0001.xml	d02ff414e4a64d82ce30597634ca842a1bfc8e9f5bf594f75f35745ccb8d35b0	pedestrian	pedestrian_crossing	base	27582	walker.pedestrian.0001
pedestrian/pedestrian_crossing/base/route_27582_0014.xml	e3da3837be3f901b6f4300f0bf68631d1cff8dad0936fe817a1348dd078c4cb7	pedestrian	pedestrian_crossing	base	27582	walker.pedestrian.0014
pedestrian/pedestrian_crossing/base/route_27582_0028.xml	0908ba80a861b297083275969d63d5bc7ea0e27645c604a4fbc6c6d8c3a858d0	pedestrian	pedestrian_crossing	base	27582	walker.pedestrian.0028
pedestrian/pedestrian_crossing/geometric_shift/route_14194_boar.xml	84f62ddec4e7d888cd4aa894aa0d6610232b3ee8eb228d91fc135a495137d64b	pedestrian	pedestrian_crossing	geometric_shift	14194	walker.pedestrian.boar
pedestrian/pedestrian_crossing/geometric_shift/route_14194_deliveryrobot.xml	83d2a4cf42df3333ad70186ab3f0ca83bea91b40e7564bbd4950d0cc8f5a4b53	pedestrian	pedestrian_crossing	geometric_shift	14194	walker.pedestrian.deliveryrobot
pedestrian/pedestrian_crossing/geometric_shift/route_14194_wheelchair.xml	d9cde3fc5edc5b1ff9965ebb4967db06151d410dacda6b1772d3957d8cc4bba9	pedestrian	pedestrian_crossing	geometric_shift	14194	walker.pedestrian.wheelchair
pedestrian/pedestrian_crossing/geometric_shift/route_25863_boar.xml	ff2b2d8509ed13bfbf70e80ac159880f9fde847bc2883e3e27ce65a0b04dab98	pedestrian	pedestrian_crossing	geometric_shift	25863	walker.pedestrian.boar
pedestrian/pedestrian_crossing/geometric_shift/route_25863_deliveryrobot.xml	0e0f4287793a028bd63ed8ba6aca3086bf2e7c5d9c78c9e253dc1d805c3c3e94	pedestrian	pedestrian_crossing	geometric_shift	25863	walker.pedestrian.deliveryrobot
pedestrian/pedestrian_crossing/geometric_shift/route_25863_wheelchair.xml	b10ac2c6b9787191e44ac711c1772b48e076d6e0bfe95bdc1caa3f86ad726645	pedestrian	pedestrian_crossing	geometric_shift	25863	walker.pedestrian.wheelchair
pedestrian/pedestrian_crossing/geometric_shift/route_27515_boar.xml	3c1552eef2fea03853b2a3906025ec7e4e6c67a7e859467e7180eaeb88724b04	pedestrian	pedestrian_crossing	geometric_shift	27515	walker.pedestrian.boar
pedestrian/pedestrian_crossing/geometric_shift/route_27515_deliveryrobot.xml	42738fb7b1ee916547d921da52d04ee25bd9270497e2a99252d924ba23198eb9	pedestrian	pedestrian_crossing	geometric_shift	27515	walker.pedestrian.deliveryrobot
pedestrian/pedestrian_crossing/geometric_shift/route_27515_wheelchair.xml	61cbbecd7f9528697f92f7b6f1640f53e255bb368e0a3147e41e870cf28122f4	pedestrian	pedestrian_crossing	geometric_shift	27515	walker.pedestrian.wheelchair
pedestrian/pedestrian_crossing/geometric_shift/route_27529_boar.xml	1d64de9bca77d6ac28f4316bdcc610e0281d3b4fea78c103543ef83a40f55319	pedestrian	pedestrian_crossing	geometric_shift	27529	walker.pedestrian.boar
pedestrian/pedestrian_crossing/geometric_shift/route_27529_deliveryrobot.xml	b9b6cbff9b01b40e3f6d15ea7c473c3e5d3772b1710f0044b39b510744555406	pedestrian	pedestrian_crossing	geometric_shift	27529	walker.pedestrian.deliveryrobot
pedestrian/pedestrian_crossing/geometric_shift/route_27529_wheelchair.xml	81d892826aa3a7b1e3d281790e99dbb82bfa8eea042e3a3cbe40244035d41547	pedestrian	pedestrian_crossing	geometric_shift	27529	walker.pedestrian.wheelchair
pedestrian/pedestrian_crossing/geometric_shift/route_27582_boar.xml	a382abcb92cafd60503f21aff8fd92728c2cec7c33ec3ef30b1090b699947830	pedestrian	pedestrian_crossing	geometric_shift	27582	walker.pedestrian.boar
pedestrian/pedestrian_crossing/geometric_shift/route_27582_deliveryrobot.xml	300ad364c5ce9ea92a66b872502f9216328b62f343f28eda4c7083190b64b3e0	pedestrian	pedestrian_crossing	geometric_shift	27582	walker.pedestrian.deliveryrobot
pedestrian/pedestrian_crossing/geometric_shift/route_27582_wheelchair.xml	a040f7e7d711a55cb6aa5dffd904e323ddeaeaa44288b481134461adc44f2ffa	pedestrian	pedestrian_crossing	geometric_shift	27582	walker.pedestrian.wheelchair
pedestrian/pedestrian_crossing/visual_shift/route_14194_astronaut.xml	9cd37b842220736f93e53e1a1654430dbf7c6201e142500e32aa03023469e4dc	pedestrian	pedestrian_crossing	visual_shift	14194	walker.pedestrian.astronaut
pedestrian/pedestrian_crossing/visual_shift/route_14194_firefighter.xml	b96c2ce1978332a1a5b2c9b55fd70f564af23ff6407a28f54d5137ab86eb19d4	pedestrian	pedestrian_crossing	visual_shift	14194	walker.pedestrian.firefighter
pedestrian/pedestrian_crossing/visual_shift/route_14194_soldier.xml	c8dcda65cd4110e14cf2a516a4938a691100c56a55e5d19d6744332c7eaf148f	pedestrian	pedestrian_crossing	visual_shift	14194	walker.pedestrian.soldier
pedestrian/pedestrian_crossing/visual_shift/route_25863_astronaut.xml	cd64af1c3e6c77dbdc0ed1e650bc03715b64eaf386ff4a08c65ade8c552aca6f	pedestrian	pedestrian_crossing	visual_shift	25863	walker.pedestrian.astronaut
pedestrian/pedestrian_crossing/visual_shift/route_25863_firefighter.xml	2358b77a4ecac8e18af274442853f3d5e53df45eacd08f60412a35cf6f860859	pedestrian	pedestrian_crossing	visual_shift	25863	walker.pedestrian.firefighter
pedestrian/pedestrian_crossing/visual_shift/route_25863_soldier.xml	d5f5ff5487418d3096b164983dd0ad83c8f2a942515a29c944f85758770231dd	pedestrian	pedestrian_crossing	visual_shift	25863	walker.pedestrian.soldier
